jobtitle|company|city|state|date|snippet|url|latitude|longitude|formattedRelativeTime
Business Process Re-Engineering Analyst|3E Company|Match|TN|Thu, 15 Oct 2015 20:00:38 GMT|Master's Degree (or higher) in Computer Science, or Data Analysis (or related fields) required. Develop efficient new processes (using SQL, C#, VBA etc.,) to...|http://www.indeed.com/viewjob?jk=c146351aa8861b08&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|35.645603|-86.93407|30+ days ago
Data Analyst|Workbridge Associates|Mountain View|CA|Wed, 04 Nov 2015 18:29:32 GMT|Knowledge of a data architecture, data modeling techniques,. They need this Data Analyst to build out financial metrics for Self Employed products in our client...|http://www.indeed.com/viewjob?jk=8a2387a9dc84bbb4&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|37.384617|-122.08242|30+ days ago
Esports Analyst|Riot Games|Los Angeles|CA|Wed, 28 Oct 2015 10:00:52 GMT|An analyst assassin:. You already know or are down to learn SQL, Python, or any other language that makes getting to the data more efficient....|http://www.indeed.com/viewjob?jk=b58a203e3e0948a4&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|34.052197|-118.24176|30+ days ago
Analyst, Intern|1010data|New York|NY|Wed, 18 Nov 2015 17:50:48 GMT|This requires our analysts to:. 1010data is a highly differentiated product that is becoming the industry standard for Big Data Discovery and Data Sharing....|http://www.indeed.com/viewjob?jk=7035903b42902e68&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|40.71154|-74.00549|30+ days ago
Operations Research Scientist|GrubHub|Chicago|IL|Mon, 07 Dec 2015 06:17:15 GMT|Experience teaching and mentoring other scientists and analysts. Experience applying forecasting and data mining techniques in an industrial setting....|http://www.indeed.com/viewjob?jk=d8e4f8d017be2e0c&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|41.8489|-87.64835|30+ days ago
Big Data Analyst|MAU Workforce Solutions|Greer|SC|Thu, 12 Nov 2015 18:36:34 GMT|Plant data, social media data, warranty data) and conducts advanced analytical tasks, such data conversions, ETL, filtering, fusion, aggregations and data...|http://www.indeed.com/viewjob?jk=575ad7555225db01&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|34.936813|-82.22527|30+ days ago
Marketing Analyst|WeWork|New York|NY|Mon, 02 Nov 2015 15:53:14 GMT|The ideal candidate should be highly analytical and have a strong technical skill-set, with experience in a data extraction language (such as SQL) and...|http://www.indeed.com/viewjob?jk=bf2da37a5b40a8cf&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|40.71154|-74.00549|30+ days ago
New York Stock Exchange, QA Analyst - Equities & Market Data|Intercontinental Exchange, Inc.|New York|NY|Tue, 22 Sep 2015 21:37:46 GMT|(ICE) is searching for a QA Analyst to join the Equities &amp; Market Data technology team. 2+ years’ hands on experience on Scripting (Shell, Perl, Python)....|http://www.indeed.com/viewjob?jk=0b1aa175c76257e0&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|40.71154|-74.00549|30+ days ago
Web Analyst - Omniture (A/B Testing)|Redolent, Inc|San Bruno|CA|Thu, 19 Nov 2015 06:27:27 GMT|Web Analyst - Omniture (A/B Testing). Good experience in Analyzing SQL Data. Analyse survey data with web analytics behavior....|http://www.indeed.com/viewjob?jk=97a56a7709f54974&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgrsubqaa90a|37.62912|-122.40659|30+ days ago
Research Data Analyst - Autism|Jobspring Partners|New York|NY|Fri, 11 Dec 2015 21:39:40 GMT|Manhattan, New York City, NYC, Flatiron, Education, Data, Analysis, Python, R, SQL, MySQL, Science, Research....|http://www.indeed.com/viewjob?jk=b08ee0af8b263330&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|40.71154|-74.00549|30+ days ago
Quantitative Risk Analyst, Financial Risk Management Group|Google|Mountain View|CA|Wed, 07 Oct 2015 20:54:12 GMT|Python, Bash, Perl, JavaScript, Regular expressions). Experience with MySQL, Java, machine learning and data mining....|http://www.indeed.com/viewjob?jk=fbf49731fbcc4e53&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|37.384617|-122.08242|30+ days ago
Analytics Associate|Enova Financial|Chicago|IL|Sun, 27 Sep 2015 08:19:06 GMT|Fraud Analytics – analysts on the fraud team use advanced data mining techniques to identify and fight online fraud....|http://www.indeed.com/viewjob?jk=a68c3ea08b62aca0&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|41.8489|-87.64835|30+ days ago
Summer Research Program Intern in Data Summarization|MIT Lincoln Laboratory|Lexington|MA|Tue, 20 Oct 2015 00:50:57 GMT|Python or C++). Computer vision, machine learning, data mining, big data and deep learning. Data summarization, a key concept in data mining, involves finding a...|http://www.indeed.com/viewjob?jk=43ab8a86bf235eb1&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|42.445053|-71.21978|30+ days ago
Research and Operations Specialist (Expert)|Wood Consulting|McLean|VA|Wed, 13 Jan 2016 03:16:57 GMT|Seeking a technical analyst with wide-ranging experience in both large scale data processing and targeting....|http://www.indeed.com/viewjob?jk=5b75f678afabc793&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|38.934067|-77.17583|3 days ago
Research Data Analyst|Simons Foundation|New York|NY|Wed, 16 Dec 2015 21:07:32 GMT|Work collaboratively and closely with other data analysts, software engineers and scientists. Experience with statistical software in R and/or Python....|http://www.indeed.com/viewjob?jk=c7d8898ce92d9b13&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|40.740234|-73.991035|30 days ago
Marketing Data Scientist Intern|Allstate|Northbrook|IL|Tue, 03 Nov 2015 23:23:29 GMT|Develop data science and applied analytic solutions using marketing data sets. Marketing Data Science Intern. The marketing analytics team is comprised of data...|http://www.indeed.com/viewjob?jk=cf6f6bc93484af66&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|42.126373|-87.82417|30+ days ago
Digital Marketing Analytics Manager|Overstock.com|Salt Lake City|UT|Tue, 20 Oct 2015 00:56:42 GMT|Familiarity with statistical data analysis (SAS, Python, R, etc.). This role is expected to mine data from the enterprise data warehouse to continuously improve...|http://www.indeed.com/viewjob?jk=60a74f5d908adaeb&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|40.63512|-111.80597|30+ days ago
Applications Systems Analyst|Yale University|New Haven|CT|Wed, 23 Sep 2015 22:17:15 GMT|Understanding of programming fundamentals, including a basic understanding of algorithmic complexity and data structures, Object Oriented Programming (OOP)...|http://www.indeed.com/viewjob?jk=278fe2adabd455da&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|41.307693|-72.92308|30+ days ago
Trading Operations Specialist|DTG|New York|NY|Thu, 14 Jan 2016 18:22:02 GMT|Actively liaise with Prime Brokers and data providers to ensure that all data needs are met. Analyze trade data (slippage, commissions, locates, etc.)....|http://www.indeed.com/viewjob?jk=94928cd9e17f6262&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|40.71154|-74.00549|1 day ago
Marketing Analyst|Skillz Inc.|San Francisco|CA|Wed, 07 Oct 2015 05:52:10 GMT|Extensive experience querying large, complex data sets. Basic scripting skills (PHP, Python, Ruby, Javascript etc.)....|http://www.indeed.com/viewjob?jk=1f4f207270de883a&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|37.774727|-122.41758|30+ days ago
Business Operations Analyst|The Accuro Group|Raleigh|NC|Thu, 22 Oct 2015 16:45:20 GMT|Development of data products using Shiny or Python and data visualization tools (SAS VA, Qlikview, or Tableau) a plus....|http://www.indeed.com/viewjob?jk=302c6707a7b7f5ca&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|35.796284|-78.65262|30+ days ago
Analytics Consultant|Eastman Chemical Company|Kingsport|TN|Mon, 21 Dec 2015 15:07:21 GMT|Understand Eastman’s data as well as relevant external data and bring it to bear on analytic questions. Work collaboratively with other members of the Data...|http://www.indeed.com/viewjob?jk=56c61d3483aefe9c&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|36.546703|-82.56044|25 days ago
Pre-Sales Solutions Analyst|Ayasdi|Menlo Park|CA|Fri, 23 Oct 2015 06:56:56 GMT|Python, Python pandas, Apache Spark. Direct or indirect experience in Big Data and/or Data Science. Data analytics, or data science experience, preferably...|http://www.indeed.com/viewjob?jk=8777a6f1bc682a2e&qd=0bN3bKJa0ozlWmp75rD-nfCjp_DZT7rspGadx5vqJsxBsmW8qZSCKKjy1u_41gruZEKCkZ3Q2dVXiFdvXxzu4MeaANB6I2kJDZngGwoNNK2jvWqIQH7QQfDngTRe4W6yQY5WkJIIgabS8vDSSHrUPoFoYMgFQvWRigFmwwOfwuEOdTHBK1pdTUqcMkUSeHZJlPbofnXk7S4DJxOKu6QY739z_dwVotiQDziUxxJJzO_9-omJfffSnf5FyAl4o_LnMmgmz4cYdLJMc_YzRleGpdXGqiUiUCxIMQ_34_gLPpSVWcIXdZ0xL9rKh7eQSgMD6Ui8oW3w8OXCAIrl3FvO7HSQg9COLbXaMRraensxbCDa8SwikJvDzcQPO014A7j6xrduDOSopTDeAevU4kah5GCxQ9B65MqA8F4W77vFwao&indpubnum=7116981571348601&atk=1a94cgs76b9ghfdn|37.453297|-122.18132|30+ days ago
